Campaign_ID,Budget,Clicks,CTR,CPC_raw,Conversions,CPA_raw,CVR,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Revenue,Spend,ROAS,Date,Impressions,CPC,CPA,Log_CTR,Log_Conversions,Log_Revenue,Log_ROAS,Log_CPC,Log_CPA,year,month,day,weekday,dayofyear,RPC
C5910,4310,577,0.1408,7.47,188,22.93,0.3258,7,Facebook,Carousel,18-24,Other,Africa,20868,4223.8,4.94,2024-08-15,4098,7.320277296360485,22.467021276595744,0.13172977067789443,5.241747015059643,9.946020083254831,1.7817091333745536,2.1186955831672036,3.1555960856002825,2024,8,15,3,228,111.0
C9293,8820,1322,0.7776,6.67,61,144.59,0.0461,16,Facebook,Video,45-54,Other,Africa,6832,9172.8,0.74,2024-02-22,1700,6.93857791225416,150.37377049180327,0.5752641399032284,4.127134385045092,8.829519094780778,0.5538851132264376,2.071734154967857,5.019752079573075,2024,2,22,3,53,112.0
C9055,3850,129,0.0155,29.84,101,38.12,0.7829,30,YouTube,Carousel,35-44,Other,Europe,7373,3850.0,1.92,2025-02-01,8322,29.844961240310077,38.118811881188115,0.015381102038302324,4.624972813284271,8.90571557879409,1.0715836162801904,3.4289734060652566,3.6666034735701314,2025,2,1,5,32,73.0
C2772,9150,826,0.1379,11.08,40,228.75,0.0484,18,Facebook,Text,18-24,Other,Asia,4960,9516.0,0.52,2024-04-05,5989,11.520581113801454,237.9,0.1291844583808259,3.713572066704308,8.509362612301048,0.41871033485818504,2.5273737794351887,5.476045054331764,2024,4,5,4,96,124.0
C2972,4540,1125,0.2015,4.04,191,23.77,0.1698,7,LinkedIn,Carousel,25-34,Male,Europe,34762,4449.2,7.81,2024-04-05,5583,3.9548444444444444,23.294240837696336,0.18357077619438655,5.2574953720277815,10.456308881754136,2.175887439948088,1.600365773635163,3.19023931969302,2024,4,5,4,96,182.0
C2481,8510,681,0.2304,12.5,636,13.38,0.9339,7,Facebook,Carousel,45-54,Male,South America,52152,8424.9,6.19,2024-07-01,2955,12.37136563876652,13.246698113207547,0.20733931976924247,6.456769655572163,10.861936985140591,1.9726911717329554,2.5931155279146534,2.6565251685115796,2024,7,1,0,183,82.0
C5611,6300,663,0.0861,9.5,446,14.13,0.6727,19,Instagram,Carousel,35-44,Male,Europe,37018,6489.0,5.7,2024-12-03,7700,9.787330316742082,14.54932735426009,0.0825932983038533,6.102558594613569,10.519186573336931,1.9021075263969205,2.3783723266674874,2.744017380728868,2024,12,3,1,338,83.0
C7572,4660,729,0.0999,6.39,70,66.57,0.096,25,YouTube,Carousel,55+,Female,Africa,9870,4706.6,2.1,2025-01-07,7297,6.456241426611798,67.23714285714286,0.09521926658093392,4.2626798770413155,9.197356444417888,1.1314021114911006,2.0090514570376845,4.222989033273229,2025,1,7,1,7,141.0
C4973,4610,1114,0.235,4.14,159,28.99,0.1427,15,Facebook,Carousel,25-34,Male,Asia,25281,4471.7,5.65,2024-09-16,4740,4.014093357271095,28.123899371069182,0.2110709700799405,5.075173815233827,10.137847959055502,1.8946168546677629,1.612252618882887,3.371559121337276,2024,9,16,0,260,159.0
C4744,6980,1494,0.4468,4.67,510,13.69,0.3414,29,YouTube,Carousel,25-34,Female,South America,74970,6631.0,11.31,2024-05-04,3343,4.438420348058902,13.001960784313725,0.36935422109580585,6.236369590203704,11.22485665107695,2.510411940196362,1.6934886415051758,2.6391973758307383,2024,5,4,5,125,147.0
C1946,2030,715,0.1761,2.84,537,3.78,0.751,14,YouTube,Carousel,25-34,Other,Africa,81624,1928.5,42.33,2025-01-20,4060,2.697202797202797,3.591247672253259,0.16220387987485385,6.2878585601617845,11.309890866578732,3.768845235751818,1.3075765329814972,1.524151811155316,2025,1,20,0,20,152.0
C7586,3760,459,0.1544,8.19,285,13.19,0.6209,9,Instagram,Carousel,35-44,Female,South America,44460,3684.8,12.07,2024-09-26,2972,8.027886710239653,12.929122807017544,0.14358072847752407,5.655991810819852,10.702367679393,2.570319527636131,2.2003183101658372,2.6339818143098266,2024,9,26,3,270,156.0
C1127,2290,1109,0.68,2.06,71,32.25,0.064,9,Facebook,Video,35-44,Male,South America,6603,2381.6,2.77,2024-07-20,1630,2.1475202885482414,33.543661971830986,0.5187937934151675,4.276666119016055,8.795430805040018,1.3270750014599193,1.1466149328403692,3.54222408828661,2024,7,20,5,202,93.0
C6136,6100,1597,0.2081,3.82,52,117.31,0.0326,26,YouTube,Carousel,55+,Female,Africa,2756,6344.0,0.43,2024-05-31,7674,3.9724483406386977,122.0,0.18904887754338115,3.970291913552122,7.921898411023797,0.35767444427181594,1.6039123426801984,4.812184355372417,2024,5,31,4,152,53.0
C2281,2850,1962,0.1968,1.45,312,9.13,0.159,14,Instagram,Text,18-24,Male,South America,23088,2707.5,8.53,2024-04-26,9969,1.3799694189602447,8.677884615384615,0.17965132823807572,5.746203190540153,10.047111592619004,2.254444717666111,0.8670876384244642,2.2698433459384733,2024,4,26,4,117,74.0
C9118,2510,344,0.0468,7.3,220,11.41,0.6395,21,Google,Image,35-44,Male,Africa,43340,2459.8,17.62,2024-12-16,7350,7.150581395348838,11.180909090909092,0.045737891673853746,5.3981627015177525,10.676854348197491,2.924236271848921,2.098089261561037,2.4998698975021463,2024,12,16,0,351,197.0
C6880,9880,927,0.1895,10.66,521,18.96,0.562,24,Instagram,Image,45-54,Other,Europe,75545,9781.2,7.72,2024-05-11,4891,10.551456310679612,18.77389635316699,0.17353305076087533,6.257667587882639,11.232497021229756,2.1656192379208883,2.4468115165241695,2.984362701889797,2024,5,11,5,132,145.0
C6366,8240,327,0.0485,25.2,292,28.22,0.893,11,LinkedIn,Image,55+,Male,Africa,41464,8157.6,5.08,2024-07-09,6742,24.946788990825688,27.936986301369863,0.04736057135983759,5.680172609017068,10.632604976885304,1.8050046959780757,3.2560478636445325,3.365120579684387,2024,7,9,1,191,142.0
C3759,4610,1879,0.402,2.45,867,5.32,0.4614,11,Instagram,Carousel,18-24,Other,Africa,125715,4610.0,27.27,2025-01-24,4674,2.4534326769558277,5.317185697808535,0.3378997886123984,6.7661917146603505,11.741780673669737,3.341801171705499,1.239368715207703,1.8432738080031794,2025,1,24,4,24,145.0
C3041,4380,348,0.0642,12.59,227,19.3,0.6523,12,Instagram,Text,55+,Female,Africa,25651,4248.6,6.04,2024-07-27,5420,12.208620689655174,18.716299559471366,0.06222334318013186,5.429345628954441,10.152376820268753,1.951608170169951,2.580869698976356,2.9814456824521636,2024,7,27,5,209,113.0
C4336,4930,1192,0.1204,4.14,135,36.52,0.1133,27,LinkedIn,Image,55+,Male,Africa,4590,5028.6,0.91,2024-10-18,9900,4.2186241610738255,37.24888888888889,0.1136857644038164,4.912654885736052,8.431853144249223,0.6471032420585384,1.65223379647818,3.644114511194125,2024,10,18,4,292,34.0
C9305,9150,1038,0.21,8.82,80,114.38,0.0771,28,Google,Text,25-34,Other,Asia,4240,9150.0,0.46,2024-08-28,4942,8.815028901734104,114.375,0.19062035960864973,4.394449154672439,8.352554369474591,0.3784364357202451,2.283914772373514,4.7481876928230164,2024,8,28,2,241,53.0
C3508,3060,487,0.136,6.28,339,9.03,0.6961,22,Instagram,Image,18-24,Other,South America,55935,2907.0,19.24,2024-04-13,3580,5.969199178644764,8.575221238938052,0.1275133202989596,5.8289456176102075,10.931963459015208,3.0076608444192647,1.9415003227115817,2.259178640694086,2024,4,13,5,104,165.0
C9092,3720,1751,0.7305,2.12,80,46.5,0.0457,20,Facebook,Carousel,18-24,Other,Europe,15200,3868.8,3.93,2024-12-16,2396,2.209480296973158,48.36,0.5484103840932618,4.394449154672439,9.62911649414402,1.5953389880545987,1.1661090227800337,3.8991403795971324,2024,12,16,0,351,190.0
C3215,3080,337,0.0648,9.14,37,83.24,0.1098,8,Facebook,Image,35-44,Male,North America,1369,3110.8,0.44,2024-12-16,5200,9.230860534124629,84.07567567567568,0.06278698809876482,3.6375861597263857,7.222566018822171,0.3646431135879093,2.3254086951085164,4.443541162473276,2024,12,16,0,351,37.0
C4306,9330,992,0.295,9.41,547,17.06,0.5514,15,LinkedIn,Image,18-24,Female,Asia,91896,9330.0,9.85,2024-04-14,3362,9.40524193548387,17.056672760511884,0.25851069515150105,6.306275286948016,11.428423663632492,2.3841650799864684,2.3423097114237996,2.8935152984861463,2024,4,14,6,105,168.0
C5802,3890,1343,0.2646,2.9,1135,3.43,0.8451,12,Facebook,Image,18-24,Male,South America,53345,3773.3,14.14,2024-10-10,5075,2.8096053611317946,3.324493392070485,0.2347558666423758,7.035268599281097,10.884554277349194,2.717340248009303,1.3375256040184218,1.4642949987416376,2024,10,10,3,284,47.0
C4892,6320,782,0.1964,8.08,367,17.22,0.4693,16,YouTube,Carousel,45-54,Other,Africa,49178,6572.8,7.48,2024-04-11,3981,8.405115089514068,17.909536784741146,0.17931704777365592,5.908082938168931,10.803221982094566,2.1377104498038118,2.2412536997343753,2.939666386587217,2024,4,11,3,102,134.0
C5299,3310,957,0.1585,3.46,291,11.37,0.3041,28,Instagram,Carousel,35-44,Male,Africa,34338,3177.6,10.81,2025-02-04,6037,3.3203761755485894,10.91958762886598,0.14712606489029384,5.676753802268282,10.444037013468341,2.468946630209271,1.463342476138263,2.478183066144993,2025,2,4,1,35,118.0
C5700,2110,1157,0.1357,1.82,183,11.53,0.1582,16,Google,Image,55+,Female,North America,35319,2131.1,16.57,2024-09-17,8526,1.8419187554019014,11.64535519125683,0.12724920091546357,5.214935757608986,10.472204654717896,2.866192902199006,1.0444794421452133,2.537289969190205,2024,9,17,1,261,193.0
C2361,7070,430,0.0456,16.44,238,29.71,0.5535,7,Google,Carousel,35-44,Female,Asia,37604,7423.5,5.07,2024-08-26,9429,17.263953488372092,31.191176470588236,0.04459088332787514,5.476463551931511,10.534892299260504,1.803358605071407,2.904929362595479,3.471692392346756,2024,8,26,0,239,158.0
C5324,4080,1369,0.1374,2.98,1299,3.14,0.9489,11,Google,Carousel,35-44,Female,Asia,200046,4120.8,48.55,2024-04-05,9963,3.0100803506208913,3.1722863741339493,0.12874495589056226,7.170119543449628,12.206307617921999,3.902982260775997,1.388811278679048,1.4284641767132533,2024,4,5,4,96,154.0
C1822,9960,465,0.0986,21.42,176,56.59,0.3785,17,Instagram,Carousel,18-24,Other,Asia,12672,9860.4,1.29,2024-03-09,4716,21.20516129032258,56.025,0.09403664192638296,5.176149732573829,9.447229025082065,0.8285518175661483,3.100324752411564,4.043489768170452,2024,3,9,5,69,72.0
C1510,7900,1604,0.3808,4.93,958,8.25,0.5973,25,Facebook,Image,25-34,Male,South America,98674,8295.0,11.9,2024-04-20,4212,5.1714463840399,8.65866388308977,0.32266304134702645,6.8658910748834385,11.499586900531048,2.5572273113676265,1.8199332324933475,2.2678553242781696,2024,4,20,5,111,103.0
C5404,5340,1176,0.2106,4.54,97,55.05,0.0825,16,Instagram,Video,35-44,Other,Africa,13095,5073.0,2.58,2024-03-09,5584,4.313775510204081,52.29896907216495,0.1911161044754498,4.584967478670572,9.48006211905097,1.275362800412609,1.6703026014705094,3.975916988999092,2024,3,9,5,69,135.0
C3108,9730,497,0.1624,19.58,51,190.78,0.1026,29,LinkedIn,Text,35-44,Other,Asia,4080,9438.1,0.43,2024-02-22,3060,18.990140845070425,185.0607843137255,0.15048683327393608,3.9512437185814275,8.314097335405807,0.35767444427181594,2.9952391942638967,5.226073417712187,2024,2,22,3,53,80.0
C7169,2460,813,0.0961,3.03,609,4.04,0.7491,29,LinkedIn,Image,55+,Other,North America,67599,2484.6,27.21,2024-10-11,8459,3.0560885608856085,4.079802955665024,0.09175842523954066,6.413458957167357,11.121363262031055,3.339676525013905,1.400219100588384,1.6252724725831902,2024,10,11,4,285,111.0
C4316,4690,686,0.1717,6.84,207,22.66,0.3017,28,Instagram,Video,45-54,Male,North America,9108,4924.5,1.85,2025-01-27,3995,7.178571428571429,23.78985507246377,0.15845568569197283,5.337538079701318,9.11701821474481,1.0473189942805592,2.1015174933790357,3.2104344998204,2025,1,27,0,27,44.0
C8539,2280,326,0.0758,6.99,131,17.4,0.4018,21,Facebook,Text,35-44,Other,Africa,14279,2348.4,6.08,2024-06-01,4300,7.203680981595093,17.92671755725191,0.07306457085700514,4.882801922586371,9.566615235893575,1.9572739077056285,2.104582953739181,2.940574551202895,2024,6,1,5,153,109.0
C4251,6680,1345,0.9655,4.97,545,12.26,0.4052,26,YouTube,Carousel,18-24,Female,South America,59405,6947.2,8.55,2024-07-13,1393,5.165204460966542,12.747155963302752,0.6757466658797779,6.302618975744905,10.99215051035057,2.256541154492639,1.8189213008622385,2.6208319636859105,2024,7,13,5,195,109.0
C9343,6960,553,0.1418,12.59,204,34.12,0.3689,21,Facebook,Carousel,18-24,Male,Africa,8772,7308.0,1.2,2025-02-02,3899,13.215189873417721,35.8235294117647,0.1326059645480218,5.3230099791384085,9.079434102128383,0.7884573603642702,2.654311102271422,3.606137027043882,2025,2,2,6,33,43.0
C2960,5730,1769,0.2696,3.24,501,11.44,0.2832,22,LinkedIn,Text,25-34,Other,Europe,77655,5500.8,14.12,2024-09-11,6561,3.1095534200113057,10.979640718562875,0.23870189023006225,6.218600119691729,11.260044095392063,2.716018370751387,1.4133143656729954,2.4832086021343254,2024,9,11,2,255,155.0
C2041,4820,1855,0.2154,2.6,1410,3.42,0.7601,22,Google,Text,45-54,Male,Africa,57810,4964.6,11.64,2024-11-20,8611,2.67633423180593,3.5209929078014186,0.1950732407191178,7.252053951852814,10.964934347972234,2.5368663887187113,1.3019161230495406,1.5087316395878176,2024,11,20,2,325,41.0
C9739,5610,1272,0.4032,4.41,823,6.82,0.647,20,Instagram,Video,35-44,Male,North America,50203,5778.3,8.69,2025-02-07,3154,4.542688679245283,7.021020656136088,0.33875534263578155,6.714170529909472,10.823849983780336,2.2710944259026746,1.712479704192375,2.082065677638433,2025,2,7,4,38,61.0
C5312,5040,717,0.1881,7.03,291,17.32,0.4059,28,LinkedIn,Carousel,55+,Male,North America,48306,5140.8,9.4,2024-10-24,3811,7.169874476987448,17.6659793814433,0.17235539248210466,5.676753802268282,10.785331756675916,2.341805806147327,2.1004535448600605,2.926702582537957,2024,10,24,3,298,166.0
C1238,4940,839,0.2009,5.89,389,12.7,0.4636,12,Facebook,Text,35-44,Female,South America,17505,4989.4,3.51,2024-08-25,4176,5.94684147794994,12.826221079691516,0.18307127568450057,5.966146739123692,9.770298958292383,1.506297153514587,1.9382870926724933,2.6265668675363805,2024,8,25,6,238,45.0
C2337,5010,1394,0.1841,3.59,798,6.28,0.5725,12,LinkedIn,Image,35-44,Other,Europe,158802,5260.5,30.19,2024-08-28,7571,3.773672883787661,6.592105263157895,0.1689829923547741,6.683360945766275,11.975419719304384,3.440097530619712,1.5631160052061417,2.0271089262217683,2024,8,28,2,241,199.0
C2998,7850,1439,0.6306,5.46,1088,7.22,0.7561,15,Instagram,Image,45-54,Male,Europe,78336,7850.0,9.98,2024-08-26,2281,5.455177206393329,7.2150735294117645,0.4889480452466734,6.9930151229329605,11.268775311873341,2.3960754360813845,1.864882476500153,2.1059707020775087,2024,8,26,0,239,72.0
C9868,6030,1292,0.151,4.67,1034,5.83,0.8003,13,Facebook,Carousel,25-34,Female,North America,117876,5788.8,20.36,2024-11-08,8556,4.480495356037152,5.598452611218569,0.1406311297397456,6.942156705699469,11.677396986918012,3.061520014091994,1.70119549031212,1.8868351686983436,2024,11,8,4,313,114.0
C3107,4760,1968,0.2412,2.42,1705,2.79,0.8664,20,Google,Carousel,18-24,Other,Africa,121055,4569.6,26.49,2024-08-18,8159,2.3219512195121954,2.680117302052786,0.21607865359208808,7.441906728051625,11.704008527432755,3.3138223021771545,1.2005523270111043,1.302944627230647,2024,8,18,6,231,71.0
C6981,4700,470,0.0522,10.0,135,34.81,0.2872,21,LinkedIn,Text,35-44,Female,Asia,18630,4606.0,4.04,2024-11-16,9003,9.8,34.11851851851852,0.0508832103145698,4.912654885736052,9.832582139020353,1.6174060820832772,2.379546134130174,3.558728584463689,2024,11,16,5,321,138.0
C6577,6370,1308,0.4422,4.87,1030,6.18,0.7875,7,Facebook,Carousel,35-44,Female,Asia,73130,6178.9,11.84,2024-07-23,2957,4.723929663608563,5.998932038834951,0.3661697255005221,6.93828448401696,11.200007632450186,2.552565298261815,1.7446555736397693,1.9457575715352342,2024,7,23,1,205,71.0
C4410,2840,171,0.0184,16.61,117,24.27,0.6842,15,YouTube,Text,18-24,Other,Europe,22815,2896.8,7.88,2024-07-01,9293,16.940350877192984,24.75897435897436,0.018232768261059712,4.770684624465665,10.035217323214022,2.1838015570040787,2.887052414811349,3.248783085186298,2024,7,1,0,183,195.0
C1091,3190,579,0.2001,5.51,264,12.08,0.456,14,Instagram,Video,55+,Female,Europe,48840,3221.9,15.16,2024-12-31,2893,5.564594127806563,12.204166666666667,0.18240488665525864,5.579729825986222,10.796325403035505,2.7825390530929495,1.8816906822040813,2.5805324363489297,2024,12,31,1,366,185.0
C5771,5130,1854,0.6676,2.77,1515,3.39,0.8172,17,Instagram,Video,45-54,Female,North America,77265,4976.1,15.53,2024-05-08,2777,2.683980582524272,3.284554455445545,0.5113854670245047,7.323830566202317,11.25500929305476,2.805176911832933,1.3039938476202861,1.4550165689180241,2024,5,8,2,129,51.0
C4208,5260,1309,0.1816,4.02,994,5.29,0.7594,10,Instagram,Text,55+,Male,Asia,135184,5312.6,25.45,2024-11-16,7208,4.0585179526356,5.3446680080482905,0.166869452235033,6.902742737158593,11.814399489690393,3.2752561583043085,1.6210735456612861,1.8476147764007897,2024,11,16,5,321,136.0
C2044,3300,955,0.5018,3.46,515,6.41,0.5393,9,YouTube,Carousel,25-34,Male,North America,88065,3201.0,27.51,2025-01-24,1903,3.351832460732984,6.215533980582524,0.4066643886836465,6.246106765481563,11.38584181235089,3.3502549029245805,1.4705970117383877,1.976236199269993,2025,1,24,4,24,171.0
C6950,6600,526,0.0649,12.55,339,19.47,0.6445,13,Google,Video,25-34,Male,Europe,42375,6732.0,6.29,2024-03-23,8104,12.798479087452472,19.858407079646017,0.06288089803920104,5.8289456176102075,10.654337443224362,1.986503546020567,2.624558375035306,3.0377570842237906,2024,3,23,5,83,125.0
C4775,3680,1990,0.6256,1.85,467,7.88,0.2347,20,YouTube,Text,35-44,Other,Asia,25218,3864.0,6.53,2024-09-03,3180,1.9417085427135679,8.274089935760172,0.4858769784020257,6.148468295917647,10.135352957662207,2.018895041811802,1.078990549533293,2.2272244835457293,2024,9,3,1,247,54.0
C5384,2700,98,0.0299,27.55,58,46.55,0.5918,27,Instagram,Carousel,45-54,Female,South America,1740,2808.0,0.62,2024-03-24,3277,28.653061224489797,48.41379310344828,0.02946171014961901,4.07753744390572,7.462214939768189,0.4824261492442927,3.3895653654596565,3.900229597841698,2024,3,24,6,84,30.0
C3403,7610,860,0.1245,8.85,519,14.66,0.6035,12,Instagram,Text,45-54,Female,North America,92382,7686.1,12.02,2024-08-03,6907,8.93732558139535,14.809441233140657,0.11733849241723332,6.253828811575473,11.433698258018902,2.5664866367804233,2.2962979282687193,2.760607307974466,2024,8,3,5,216,178.0
C1356,9720,640,0.3912,15.19,635,15.31,0.9922,11,YouTube,Video,18-24,Male,North America,100965,9331.2,10.82,2024-11-30,1635,14.580000000000002,14.694803149606301,0.3301666840579362,6.455198563340122,11.5225391054862,2.469793011977952,2.7459880404426023,2.753329647979283,2024,11,30,5,335,159.0
C1713,2460,1841,0.3281,1.34,1295,1.9,0.7034,27,Google,Video,55+,Male,Europe,132090,2386.2,55.36,2024-03-31,5611,1.2961434003259098,1.8426254826254824,0.283749349424068,7.16703787691222,11.791246357985058,4.03175968703048,0.8312309330949283,1.0447280908310637,2024,3,31,6,91,102.0
C4177,2990,1057,0.1088,2.83,127,23.54,0.1202,11,YouTube,Image,18-24,Male,Europe,17780,2870.4,6.19,2024-04-19,9715,2.7156102175969727,22.601574803149607,0.10327834945350173,4.852030263919617,9.785885750455948,1.9726911717329554,1.3125429224458922,3.1613134387523045,2024,4,19,4,110,140.0
C6019,7980,1477,0.182,5.4,152,52.5,0.1029,14,LinkedIn,Image,55+,Female,Europe,11096,7581.0,1.46,2024-08-30,8115,5.132701421800948,49.875,0.16720791898390647,5.030437921392435,9.314430080500564,0.9001613499442714,1.8136353415847795,3.9293716437627593,2024,8,30,4,243,73.0
C6358,5520,777,0.4269,7.1,71,77.75,0.0914,19,Google,Text,55+,Female,Europe,9372,5630.4,1.66,2025-01-08,1820,7.2463320463320455,79.30140845070422,0.35550425895439247,4.276666119016055,9.145588494746486,0.9783261227936076,2.109768501037907,4.385787160658225,2025,1,8,2,8,132.0
C3652,4670,1206,0.1247,3.87,49,95.31,0.0406,10,Facebook,Text,55+,Male,Africa,7742,4529.9,1.71,2025-01-30,9671,3.7561359867330015,92.44693877551019,0.11751633342783899,3.912023005428146,8.954544488386723,0.9969486348916096,1.5594355710886125,4.537393775478559,2025,1,30,3,30,158.0
C1058,6520,1145,0.1331,5.69,454,14.36,0.3965,14,LinkedIn,Carousel,25-34,Other,North America,50848,6324.4,8.04,2024-09-25,8602,5.523493449781659,13.930396475770925,0.12495723940438382,6.12029741895095,10.83661573559995,2.201659174404085,1.8754100376274552,2.7033991668429063,2024,9,25,2,269,112.0
C4581,3570,145,0.0146,24.62,23,155.22,0.1586,28,YouTube,Video,55+,Male,North America,713,3534.3,0.2,2025-01-26,9931,24.37448275862069,153.66521739130437,0.014494446150452565,3.1780538303479458,6.570882962339584,0.18232155679395465,3.2337440532574755,5.041262893199401,2025,1,26,6,26,31.0
C1826,2390,843,0.2071,2.84,20,119.5,0.0237,19,Instagram,Carousel,45-54,Male,Asia,3440,2461.7,1.4,2024-06-13,4070,2.920166073546856,123.085,0.18822078872494433,3.044522437723423,8.14351740579748,0.8754687373538999,1.366134018605699,4.820966814639248,2024,6,13,3,165,172.0
C2563,4830,1346,0.2754,3.59,771,6.26,0.5728,19,Facebook,Video,55+,Other,Africa,74787,4781.7,15.64,2024-12-21,4887,3.552526002971768,6.201945525291829,0.24325985489903418,6.648984550024776,11.222412723285165,2.8118094353930627,1.5156822444038118,1.9743512013674511,2024,12,21,5,356,97.0
C4300,3280,1389,0.5236,2.36,496,6.61,0.3571,30,Facebook,Image,55+,Female,North America,54560,3247.2,16.8,2025-01-11,2652,2.3377969762419006,6.546774193548386,0.4210759556223119,6.208590026096629,10.907074620795127,2.8791984572980396,1.2053110014132493,2.021120212827079,2025,1,11,5,11,110.0
C4736,5430,494,0.0964,10.99,292,18.6,0.5911,9,YouTube,Video,55+,Other,Africa,21900,5701.5,3.84,2024-07-09,5124,11.541497975708502,19.52568493150685,0.09203208544649367,5.680172609017068,9.994287576862567,1.5769147207285403,2.5290429838686252,3.0216770253788727,2024,7,9,1,191,75.0
C6991,8030,91,0.0365,88.24,35,229.43,0.3846,13,YouTube,Text,45-54,Male,Asia,2800,8431.5,0.33,2024-02-25,2493,92.65384615384616,240.9,0.03584965289369722,3.58351893845611,7.937731775260109,0.2851789422336624,4.5396054974952085,5.488524417615982,2024,2,25,6,56,80.0
C7863,8710,1259,0.2976,6.92,646,13.48,0.5131,27,YouTube,Image,35-44,Male,South America,49742,9145.5,5.44,2024-05-20,4230,7.264098490865766,14.157120743034056,0.26051640437901136,6.472346294500901,10.814625029169482,1.8625285401162623,2.111920649808487,2.718470437574289,2024,5,20,0,141,77.0
C6080,8840,101,0.0398,87.52,48,184.17,0.4752,8,Facebook,Text,25-34,Male,Africa,5040,8486.4,0.59,2024-08-17,2537,84.02376237623761,176.79999999999998,0.039028386967478346,3.8918202981106265,8.525359754082631,0.4637340162321401,4.442930774788938,5.180659323079804,2024,8,17,5,230,105.0
C3695,5200,1269,0.251,4.1,644,8.07,0.5075,18,Instagram,Carousel,45-54,Male,Asia,118496,5148.0,23.02,2024-03-22,5055,4.056737588652482,7.9937888198757765,0.22394323148477407,6.4692503167957724,11.68264292278116,3.1788868166518376,1.6207215300361277,2.1965342079611987,2024,3,22,4,82,184.0
C2267,5570,985,0.3119,5.65,890,6.26,0.9036,26,LinkedIn,Carousel,25-34,Female,Europe,138840,5625.7,24.68,2024-07-13,3158,5.711370558375634,6.321011235955056,0.27147646810484755,6.792344427470809,11.841084672485076,3.2457124788217606,1.903803186217904,1.9907484654201992,2024,7,13,5,195,156.0
C5910,7760,1931,0.7453,4.02,1221,6.36,0.6323,29,YouTube,Image,18-24,Other,Europe,238095,8148.0,29.22,2024-06-29,2590,4.219575349559814,6.673218673218673,0.5569264606486539,7.108244139731541,12.380429232669831,3.4085039568445934,1.6524160479263634,2.0377361718404834,2024,6,29,5,181,195.0
C1744,6110,562,0.0938,10.87,456,13.4,0.8114,11,Google,Carousel,25-34,Male,South America,74328,6354.4,11.7,2024-11-26,5991,11.306761565836299,13.935087719298245,0.08965787193053529,6.124683390894205,11.216256464110744,2.5416019934645457,2.510148832136943,2.7037133250554612,2024,11,26,1,331,163.0
C1100,8800,584,0.2333,15.07,464,18.97,0.7945,11,Instagram,Text,18-24,Male,Europe,18560,8712.0,2.13,2025-02-02,2503,14.917808219178083,18.775862068965516,0.20969350358980537,6.142037405587356,9.828817884199099,1.1410330045520618,2.7674384962634653,2.984462106582951,2025,2,2,6,33,40.0
C9820,5650,1828,0.3461,3.09,74,76.35,0.0405,30,Facebook,Carousel,45-54,Other,South America,11100,5876.0,1.89,2024-06-26,5281,3.2144420131291027,79.4054054054054,0.2972115226679103,4.31748811353631,9.314790473332646,1.0612565021243408,1.4385172014638663,4.387081405335506,2024,6,26,2,178,150.0
C5653,2490,74,0.0095,33.65,10,249.0,0.1351,23,LinkedIn,Image,18-24,Other,Europe,1830,2614.5,0.7,2024-10-16,7789,35.33108108108108,261.45,0.009455158770755133,2.3978952727983707,7.5126175446745105,0.5306282510621704,3.592673603045563,5.5700605876983085,2024,10,16,2,290,183.0
C9290,9880,1629,0.5734,6.07,32,308.75,0.0196,16,Facebook,Video,55+,Male,Europe,4672,10374.0,0.45,2024-03-09,2840,6.3683241252302025,324.1875,0.45323888291300507,3.4965075614664802,8.449556542700426,0.37156355643248307,1.9971902889232995,5.784401939050523,2024,3,9,5,69,146.0
C3953,5490,833,0.3264,6.59,403,13.62,0.4838,14,YouTube,Carousel,25-34,Male,South America,35867,5270.4,6.81,2024-12-06,2552,6.327010804321728,13.077915632754342,0.2824685053988935,6.0014148779611505,10.487600812071937,2.0554049638515948,1.9915676297668485,2.6446073023248475,2024,12,6,4,341,89.0
C8907,2430,112,0.0246,21.7,38,63.95,0.3393,8,Facebook,Text,45-54,Male,Europe,6954,2551.5,2.73,2024-05-05,4552,22.78125,67.14473684210526,0.024302292522964862,3.6635616461296463,8.847216104357543,1.3164082336557241,3.168897455061959,4.22163392613756,2024,5,5,6,126,183.0
C2651,7280,156,0.0366,46.67,44,165.45,0.2821,25,Google,Carousel,45-54,Female,Africa,3916,7061.6,0.55,2024-10-21,4262,45.266666666666666,160.4909090909091,0.035946126773469124,3.8066624897703196,8.27308133366583,0.4382549309311553,3.8344217594045946,5.084448850619577,2024,10,21,0,295,89.0
C8979,5700,1138,0.2254,5.01,438,13.01,0.3849,24,LinkedIn,Video,35-44,Other,South America,68766,5700.0,12.06,2024-07-14,5048,5.008787346221441,13.013698630136986,0.20326732130941713,6.0844994130751715,11.138479257689228,2.569554123848285,1.7932229555129704,2.640035324803235,2024,7,14,6,196,157.0
C4191,9460,1780,0.5285,5.31,607,15.58,0.341,15,YouTube,Video,35-44,Other,North America,20031,9176.2,2.18,2024-04-24,3368,5.155168539325843,15.117298187808897,0.4242868623487521,6.410174881966167,9.905086273899824,1.1568811967920856,1.8172921417677526,2.779893116815662,2024,4,24,2,115,33.0
